model,sensor,site_id,band,sd_train,p09,truth,model_value,model_move,truth_move,persistence_move,last3_mean_move,own_mean_move,linear9_move,linear4_move,holt_damped_move,nearest_rule,nearest_dist,direction_ok,direction_ok_persistence,direction_ok_last3_mean,direction_ok_own_mean,direction_ok_linear9,direction_ok_linear4,direction_ok_holt_damped
ensemble,sentinel2,treatment_0003,NDWI,0.1123010347155217,-0.7551249104069723,-0.6766844074054708,-0.741,0.1257772062630871,0.6984842410419915,0.0,-0.08829356524185454,0.956026838691373,0.04528914891133089,-1.0385975342702862,0.02392423272764044,linear9,0.08048805735175622,1,0,0,1,1,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0004,B2,0.015534166708988963,0.085941739209208,0.054226574337866,0.1,0.9049896949192058,-2.0416392758930404,0.0,-1.6101796227917624,-2.3336967974902256,-0.9200968819524923,-0.3171067984602966,-0.7620992351272996,persistence,0.9049896949192058,0,0,1,1,1,1,1
gpt-oss-120b,sentinel2,treatment_0004,B2,0.015534166708988963,0.085941739209208,0.054226574337866,0.09,0.261247408169223,-2.0416392758930404,0.0,-1.6101796227917624,-2.3336967974902256,-0.9200968819524923,-0.3171067984602966,-0.7620992351272996,persistence,0.261247408169223,0,0,1,1,1,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0004,B2,0.015534166708988963,0.085941739209208,0.054226574337866,0.08,-0.3824948785807588,-2.0416392758930404,0.0,-1.6101796227917624,-2.3336967974902256,-0.9200968819524923,-0.3171067984602966,-0.7620992351272996,linear4,0.06538808012046221,1,0,1,1,1,1,1
ensemble,sentinel2,treatment_0004,B2,0.015534166708988963,0.085941739209208,0.054226574337866,0.095,0.5831185515442143,-2.0416392758930404,0.0,-1.6101796227917624,-2.3336967974902256,-0.9200968819524923,-0.3171067984602966,-0.7620992351272996,persistence,0.5831185515442143,0,0,1,1,1,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0004,B3,0.01778357939341528,0.1054605139909577,0.0738733416873187,0.12,0.8175792784677436,-1.7761987958023102,0.0,-1.0095604519288888,-1.833361863042645,-0.22913394721140531,-0.4119712108525131,-0.40641096047655323,persistence,0.8175792784677436,0,0,1,1,1,1,1
gpt-oss-120b,sentinel2,treatment_0004,B3,0.01778357939341528,0.1054605139909577,0.0738733416873187,0.11,0.2552627853267345,-1.7761987958023102,0.0,-1.0095604519288888,-1.833361863042645,-0.22913394721140531,-0.4119712108525131,-0.40641096047655323,persistence,0.2552627853267345,0,0,1,1,1,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0004,B3,0.01778357939341528,0.1054605139909577,0.0738733416873187,0.1,-0.30705370781427466,-1.7761987958023102,0.0,-1.0095604519288888,-1.833361863042645,-0.22913394721140531,-0.4119712108525131,-0.40641096047655323,linear9,0.07791976060286934,1,0,1,1,1,1,1
ensemble,sentinel2,treatment_0004,B3,0.01778357939341528,0.1054605139909577,0.0738733416873187,0.11499999999999999,0.5364210318972387,-1.7761987958023102,0.0,-1.0095604519288888,-1.833361863042645,-0.22913394721140531,-0.4119712108525131,-0.40641096047655323,persistence,0.5364210318972387,0,0,1,1,1,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0004,B4,0.013738132753963342,0.0936449492944588,0.0566051684098668,0.115,1.5544361877985526,-2.696129200957555,0.0,-2.0219100535665504,-1.6782036976426806,-1.648370863847275,-0.6411108385937933,-1.9161280970119563,persistence,1.5544361877985526,0,0,1,1,1,1,1
gpt-oss-120b,sentinel2,treatment_0004,B4,0.013738132753963342,0.0936449492944588,0.0566051684098668,0.1,0.46258475000598814,-2.696129200957555,0.0,-2.0219100535665504,-1.6782036976426806,-1.648370863847275,-0.6411108385937933,-1.9161280970119563,persistence,0.46258475000598814,0,0,1,1,1,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0004,B4,0.013738132753963342,0.0936449492944588,0.0566051684098668,0.09,-0.2653162085223889,-2.696129200957555,0.0,-2.0219100535665504,-1.6782036976426806,-1.648370863847275,-0.6411108385937933,-1.9161280970119563,persistence,0.2653162085223889,1,0,1,1,1,1,1
ensemble,sentinel2,treatment_0004,B4,0.013738132753963342,0.0936449492944588,0.0566051684098668,0.10750000000000001,1.008510468902271,-2.696129200957555,0.0,-2.0219100535665504,-1.6782036976426806,-1.648370863847275,-0.6411108385937933,-1.9161280970119563,persistence,1.008510468902271,0,0,1,1,1,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0004,B8,0.10375273800346531,0.3956411941213682,0.3597299604597363,0.33,-0.6326695120005008,-0.3461232383133106,0.0,0.19344446860785977,-0.9011621940927811,0.6995053900371644,0.04848747061452035,0.03992582169598483,own_mean,0.2684926820922803,1,0,0,1,0,0,0
gpt-oss-120b,sentinel2,treatment_0004,B8,0.10375273800346531,0.3956411941213682,0.3597299604597363,0.4,0.042011478082498575,-0.3461232383133106,0.0,0.19344446860785977,-0.9011621940927811,0.6995053900371644,0.04848747061452035,0.03992582169598483,holt_damped,0.002085656386513743,0,0,0,1,0,0,0
gpt-oss-120b (default effort),sentinel2,treatment_0004,B8,0.10375273800346531,0.3956411941213682,0.3597299604597363,0.39,-0.05437152050078713,-0.3461232383133106,0.0,0.19344446860785977,-0.9011621940927811,0.6995053900371644,0.04848747061452035,0.03992582169598483,persistence,0.05437152050078713,1,0,0,1,0,0,0
ensemble,sentinel2,treatment_0004,B8,0.10375273800346531,0.3956411941213682,0.3597299604597363,0.365,-0.2953290169590014,-0.3461232383133106,0.0,0.19344446860785977,-0.9011621940927811,0.6995053900371644,0.04848747061452035,0.03992582169598483,persistence,0.2953290169590014,1,0,0,1,0,0,0
Kimi-K3-thinking-low,sentinel2,treatment_0004,B11,0.03060720231310418,0.293152319473926,0.2250963613494198,0.33,1.2038892071588663,-2.2235275680642235,0.0,-1.6442883007018267,-1.82902096549387,-1.2234847305126166,-0.6355448757291251,-1.1236771123927427,persistence,1.2038892071588663,0,0,1,1,1,1,1
gpt-oss-120b,sentinel2,treatment_0004,B11,0.03060720231310418,0.293152319473926,0.2250963613494198,0.3,0.22372775061320177,-2.2235275680642235,0.0,-1.6442883007018267,-1.82902096549387,-1.2234847305126166,-0.6355448757291251,-1.1236771123927427,persistence,0.22372775061320177,0,0,1,1,1,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0004,B11,0.03060720231310418,0.293152319473926,0.2250963613494198,0.3,0.22372775061320177,-2.2235275680642235,0.0,-1.6442883007018267,-1.82902096549387,-1.2234847305126166,-0.6355448757291251,-1.1236771123927427,persistence,0.22372775061320177,0,0,1,1,1,1,1
ensemble,sentinel2,treatment_0004,B11,0.03060720231310418,0.293152319473926,0.2250963613494198,0.315,0.713808478886034,-2.2235275680642235,0.0,-1.6442883007018267,-1.82902096549387,-1.2234847305126166,-0.6355448757291251,-1.1236771123927427,persistence,0.713808478886034,0,0,1,1,1,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0004,B12,0.022653148028981065,0.1620054335288561,0.1176492228049157,0.195,1.4565113170554775,-1.9580594567780933,0.0,-1.5113266315494776,-0.9267974322017976,-1.282005920411647,-0.7571948311131993,-1.393437408246788,persistence,1.4565113170554775,0,0,1,1,1,1,1
gpt-oss-120b,sentinel2,treatment_0004,B12,0.022653148028981065,0.1620054335288561,0.1176492228049157,0.17,0.3529119423453264,-1.9580594567780933,0.0,-1.5113266315494776,-0.9267974322017976,-1.282005920411647,-0.7571948311131993,-1.393437408246788,persistence,0.3529119423453264,0,0,1,1,1,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0004,B12,0.022653148028981065,0.1620054335288561,0.1176492228049157,0.16,-0.0885278075387345,-1.9580594567780933,0.0,-1.5113266315494776,-0.9267974322017976,-1.282005920411647,-0.7571948311131993,-1.393437408246788,persistence,0.0885278075387345,1,0,1,1,1,1,1
ensemble,sentinel2,treatment_0004,B12,0.022653148028981065,0.1620054335288561,0.1176492228049157,0.1825,0.9047116297004013,-1.9580594567780933,0.0,-1.5113266315494776,-0.9267974322017976,-1.282005920411647,-0.7571948311131993,-1.393437408246788,persistence,0.9047116297004013,0,0,1,1,1,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0004,NDVI,0.13088540278064761,0.6210405308659448,0.7247499113694055,0.483,-1.0546671204984452,0.7923678141348462,0.0,0.792110626150849,-0.23701764797145927,1.1233297132594506,0.2735584800647022,-0.8563651825501731,holt_damped,0.1983019379482721,0,0,1,0,1,1,0
gpt-oss-120b,sentinel2,treatment_0004,NDVI,0.13088540278064761,0.6210405308659448,0.7247499113694055,0.6,-0.16075536628944703,0.7923678141348462,0.0,0.792110626150849,-0.23701764797145927,1.1233297132594506,0.2735584800647022,-0.8563651825501731,own_mean,0.07626228168201224,0,0,1,0,1,1,0
gpt-oss-120b (default effort),sentinel2,treatment_0004,NDVI,0.13088540278064761,0.6210405308659448,0.7247499113694055,0.56,-0.4663662224292749,0.7923678141348462,0.0,0.792110626150849,-0.23701764797145927,1.1233297132594506,0.2735584800647022,-0.8563651825501731,own_mean,0.22934857445781562,0,0,1,0,1,1,0
ensemble,sentinel2,treatment_0004,NDVI,0.13088540278064761,0.6210405308659448,0.7247499113694055,0.5415,-0.6077112433939461,0.7923678141348462,0.0,0.792110626150849,-0.23701764797145927,1.1233297132594506,0.2735584800647022,-0.8563651825501731,holt_damped,0.24865393915622702,0,0,1,0,1,1,0
Kimi-K3-thinking-low,sentinel2,treatment_0004,NDWI,0.05268679612792183,-0.5816066334115407,-0.6510062426074159,-0.467,2.1752439289206262,-1.3172106542097413,0.0,-1.2803616364330594,-0.36877222928273284,-1.2138564686303712,-0.54636254304968,0.06973116006102105,holt_damped,2.1055127688596054,0,0,1,1,1,1,0
gpt-oss-120b,sentinel2,treatment_0004,NDWI,0.05268679612792183,-0.5816066334115407,-0.6510062426074159,-0.57,0.22029491759871392,-1.3172106542097413,0.0,-1.2803616364330594,-0.36877222928273284,-1.2138564686303712,-0.54636254304968,0.06973116006102105,holt_damped,0.15056375753769285,0,0,1,1,1,1,0
gpt-oss-120b (default effort),sentinel2,treatment_0004,NDWI,0.05268679612792183,-0.5816066334115407,-0.6510062426074159,-0.58,0.030494042713091078,-1.3172106542097413,0.0,-1.2803616364330594,-0.36877222928273284,-1.2138564686303712,-0.54636254304968,0.06973116006102105,persistence,0.030494042713091078,0,0,1,1,1,1,0
ensemble,sentinel2,treatment_0004,NDWI,0.05268679612792183,-0.5816066334115407,-0.6510062426074159,-0.5185,1.1977694232596705,-1.3172106542097413,0.0,-1.2803616364330594,-0.36877222928273284,-1.2138564686303712,-0.54636254304968,0.06973116006102105,holt_damped,1.1280382631986494,0,0,1,1,1,1,0
Kimi-K3-thinking-low,sentinel2,treatment_0005,B2,0.014629374855856738,0.0621669416585872,0.0447014411019394,0.057,-0.35318950464371085,-1.1938651329079617,0.0,0.036656770617436295,-1.038235646398661,0.7037799732234775,0.4354678851716122,-0.20341195169666257,holt_damped,0.14977755294704828,1,0,0,1,0,0,1
gpt-oss-120b,sentinel2,treatment_0005,B2,0.014629374855856738,0.0621669416585872,0.0447014411019394,0.06,-0.14812264228226327,-1.1938651329079617,0.0,0.036656770617436295,-1.038235646398661,0.7037799732234775,0.4354678851716122,-0.20341195169666257,holt_damped,0.0552893094143993,1,0,0,1,0,0,1
gpt-oss-120b (default effort),sentinel2,treatment_0005,B2,0.014629374855856738,0.0621669416585872,0.0447014411019394,0.057,-0.35318950464371085,-1.1938651329079617,0.0,0.036656770617436295,-1.038235646398661,0.7037799732234775,0.4354678851716122,-0.20341195169666257,holt_damped,0.14977755294704828,1,0,0,1,0,0,1
ensemble,sentinel2,treatment_0005,B2,0.014629374855856738,0.0621669416585872,0.0447014411019394,0.058499999999999996,-0.2506560734629873,-1.1938651329079617,0.0,0.036656770617436295,-1.038235646398661,0.7037799732234775,0.4354678851716122,-0.20341195169666257,holt_damped,0.047244121766324726,1,0,0,1,0,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0005,B3,0.019324839254644316,0.0789035953127529,0.0584607882531641,0.073,-0.30549259608118606,-1.057851337866927,0.0,0.20580478395846513,-0.7985003709201131,0.8740210219669055,0.13344971078897577,-0.2218301681061458,holt_damped,0.08366242797504025,1,0,0,1,0,0,1
gpt-oss-120b,sentinel2,treatment_0005,B3,0.019324839254644316,0.0789035953127529,0.0584607882531641,0.082,0.16022925968209273,-1.057851337866927,0.0,0.20580478395846513,-0.7985003709201131,0.8740210219669055,0.13344971078897577,-0.2218301681061458,linear4,0.026779548893116956,0,0,0,1,0,0,1
gpt-oss-120b (default effort),sentinel2,treatment_0005,B3,0.019324839254644316,0.0789035953127529,0.0584607882531641,0.072,-0.35723946894377256,-1.057851337866927,0.0,0.20580478395846513,-0.7985003709201131,0.8740210219669055,0.13344971078897577,-0.2218301681061458,holt_damped,0.13540930083762676,1,0,0,1,0,0,1
ensemble,sentinel2,treatment_0005,B3,0.019324839254644316,0.0789035953127529,0.0584607882531641,0.0775,-0.07263166819954665,-1.057851337866927,0.0,0.20580478395846513,-0.7985003709201131,0.8740210219669055,0.13344971078897577,-0.2218301681061458,persistence,0.07263166819954665,1,0,0,1,0,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0005,B4,0.008544156945268565,0.0643302662353596,0.0426815901446089,0.069,0.5465411970488587,-2.5337404532039796,0.0,-0.718898474422148,-0.33624249022877123,0.07078172084466623,-0.7101603301437094,-0.09497066412223915,linear9,0.4757594762041925,0,0,1,1,0,1,1
gpt-oss-120b,sentinel2,treatment_0005,B4,0.008544156945268565,0.0643302662353596,0.0426815901446089,0.062,-0.2727321431811969,-2.5337404532039796,0.0,-0.718898474422148,-0.33624249022877123,0.07078172084466623,-0.7101603301437094,-0.09497066412223915,own_mean,0.06351034704757436,1,0,1,1,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0005,B4,0.008544156945268565,0.0643302662353596,0.0426815901446089,0.068,0.4295021484445651,-2.5337404532039796,0.0,-0.718898474422148,-0.33624249022877123,0.07078172084466623,-0.7101603301437094,-0.09497066412223915,linear9,0.35872042759989886,0,0,1,1,0,1,1
ensemble,sentinel2,treatment_0005,B4,0.008544156945268565,0.0643302662353596,0.0426815901446089,0.0655,0.13690452693383093,-2.5337404532039796,0.0,-0.718898474422148,-0.33624249022877123,0.07078172084466623,-0.7101603301437094,-0.09497066412223915,linear9,0.0661228060891647,0,0,1,1,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0005,B8,0.13471216186025578,0.3918352356499613,0.3236527351087161,0.352,-0.2957063052056471,-0.506134706768158,0.0,0.33876984125692944,-0.9071378652944527,0.6679547503332859,0.548976663331854,0.03783496516446151,persistence,0.2957063052056471,1,0,0,1,0,0,0
gpt-oss-120b,sentinel2,treatment_0005,B8,0.13471216186025578,0.3918352356499613,0.3236527351087161,0.35,-0.31055277468829645,-0.506134706768158,0.0,0.33876984125692944,-0.9071378652944527,0.6679547503332859,0.548976663331854,0.03783496516446151,persistence,0.31055277468829645,1,0,0,1,0,0,0
gpt-oss-120b (default effort),sentinel2,treatment_0005,B8,0.13471216186025578,0.3918352356499613,0.3236527351087161,0.351,-0.3031295399469718,-0.506134706768158,0.0,0.33876984125692944,-0.9071378652944527,0.6679547503332859,0.548976663331854,0.03783496516446151,persistence,0.3031295399469718,1,0,0,1,0,0,0
ensemble,sentinel2,treatment_0005,B8,0.13471216186025578,0.3918352356499613,0.3236527351087161,0.351,-0.3031295399469718,-0.506134706768158,0.0,0.33876984125692944,-0.9071378652944527,0.6679547503332859,0.548976663331854,0.03783496516446151,persistence,0.3031295399469718,1,0,0,1,0,0,0
Kimi-K3-thinking-low,sentinel2,treatment_0005,B11,0.024637637298315033,0.2362995804632427,0.1819226300847284,0.248,0.4749002266364838,-2.2070683856618487,0.0,-0.626365757588365,-1.0049031000163389,0.031049178825277458,-0.44290075819123065,0.9183320759510166,holt_damped,0.44343184931453283,0,0,1,1,0,1,0
gpt-oss-120b,sentinel2,treatment_0005,B11,0.024637637298315033,0.2362995804632427,0.1819226300847284,0.225,-0.45863084704211776,-2.2070683856618487,0.0,-0.626365757588365,-1.0049031000163389,0.031049178825277458,-0.44290075819123065,0.9183320759510166,linear4,0.015730088850887114,1,0,1,1,0,1,0
gpt-oss-120b (default effort),sentinel2,treatment_0005,B11,0.024637637298315033,0.2362995804632427,0.1819226300847284,0.264,1.1243131474563812,-2.2070683856618487,0.0,-0.626365757588365,-1.0049031000163389,0.031049178825277458,-0.44290075819123065,0.9183320759510166,holt_damped,0.2059810715053646,0,0,1,1,0,1,0
ensemble,sentinel2,treatment_0005,B11,0.024637637298315033,0.2362995804632427,0.1819226300847284,0.2365,0.008134689797182437,-2.2070683856618487,0.0,-0.626365757588365,-1.0049031000163389,0.031049178825277458,-0.44290075819123065,0.9183320759510166,persistence,0.008134689797182437,0,0,1,1,0,1,0
Kimi-K3-thinking-low,sentinel2,treatment_0005,B12,0.01992532346380051,0.1208265191709398,0.0869576856515861,0.134,0.6611426335433518,-1.6997883914349081,0.0,-0.5911653316496689,0.2667762320210496,-0.19009860251521118,-0.9728253329833418,-0.08040056076845178,own_mean,0.3943664015223022,0,0,1,0,1,1,1
gpt-oss-120b,sentinel2,treatment_0005,B12,0.01992532346380051,0.1208265191709398,0.0869576856515861,0.115,-0.2924177959532335,-1.6997883914349081,0.0,-0.5911653316496689,0.2667762320210496,-0.19009860251521118,-0.9728253329833418,-0.08040056076845178,linear9,0.10231919343802229,1,0,1,0,1,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0005,B12,0.01992532346380051,0.1208265191709398,0.0869576856515861,0.141,1.0124543707263032,-1.6997883914349081,0.0,-0.5911653316496689,0.2667762320210496,-0.19009860251521118,-0.9728253329833418,-0.08040056076845178,own_mean,0.7456781387052536,0,0,1,0,1,1,1
ensemble,sentinel2,treatment_0005,B12,0.01992532346380051,0.1208265191709398,0.0869576856515861,0.1245,0.18436241879505885,-1.6997883914349081,0.0,-0.5911653316496689,0.2667762320210496,-0.19009860251521118,-0.9728253329833418,-0.08040056076845178,own_mean,0.08241381322599076,0,0,1,0,1,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0005,NDVI,0.14553953808681186,0.7240229755703628,0.7740715961626156,0.672,-0.3574490908397133,0.34388332717120235,0.0,0.2940269465076261,-0.9628698350929736,0.49690698483049334,0.5802296115057217,0.03601572681888863,persistence,0.3574490908397133,0,0,1,0,1,1,1
gpt-oss-120b,sentinel2,treatment_0005,NDVI,0.14553953808681186,0.7240229755703628,0.7740715961626156,0.68,-0.30248120991083377,0.34388332717120235,0.0,0.2940269465076261,-0.9628698350929736,0.49690698483049334,0.5802296115057217,0.03601572681888863,persistence,0.30248120991083377,0,0,1,0,1,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0005,NDVI,0.14553953808681186,0.7240229755703628,0.7740715961626156,0.687,-0.2543843140980641,0.34388332717120235,0.0,0.2940269465076261,-0.9628698350929736,0.49690698483049334,0.5802296115057217,0.03601572681888863,persistence,0.2543843140980641,0,0,1,0,1,1,1
ensemble,sentinel2,treatment_0005,NDVI,0.14553953808681186,0.7240229755703628,0.7740715961626156,0.676,-0.3299651503752735,0.34388332717120235,0.0,0.2940269465076261,-0.9628698350929736,0.49690698483049334,0.5802296115057217,0.03601572681888863,persistence,0.3299651503752735,0,0,1,0,1,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0005,NDWI,0.06210556922395432,-0.6659614359464117,-0.6961459788083797,-0.656,0.16039521207011942,-0.48601990512512294,0.0,-0.24424642132297494,0.9216133207754766,-0.034910036551065976,-0.8043670575156817,0.039171625290262045,holt_damped,0.12122358677985737,0,0,1,0,1,1,0
