variant,sensor,treatment_site_id,fit_window,lambda,cv_sse,chosen
cv,sentinel2,treatment_0003,P01-08,0.00794328234724282,5020.574581342923,False
cv,sentinel2,treatment_0003,P01-08,0.01,5020.574569333023,False
cv,sentinel2,treatment_0003,P01-08,0.012589254117941675,5020.574554213532,False
cv,sentinel2,treatment_0003,P01-08,0.01584893192461114,5020.574535179347,False
cv,sentinel2,treatment_0003,P01-08,0.01995262314968881,5020.574511216924,False
cv,sentinel2,treatment_0003,P01-08,0.025118864315095822,5020.574481050334,False
cv,sentinel2,treatment_0003,P01-08,0.03162277660168379,5020.574443073343,False
cv,sentinel2,treatment_0003,P01-08,0.039810717055349734,5020.574395263931,False
cv,sentinel2,treatment_0003,P01-08,0.05011872336272725,5020.574335076693,False
cv,sentinel2,treatment_0003,P01-08,0.06309573444801936,5020.574259307425,False
cv,sentinel2,treatment_0003,P01-08,0.07943282347242822,5020.574163922697,False
cv,sentinel2,treatment_0003,P01-08,0.1,5020.5740438453995,False
cv,sentinel2,treatment_0003,P01-08,0.12589254117941676,5020.573892684901,False
cv,sentinel2,treatment_0003,P01-08,0.15848931924611143,5020.573702397565,False
cv,sentinel2,treatment_0003,P01-08,0.19952623149688808,5020.573462859749,False
cv,sentinel2,treatment_0003,P01-08,0.25118864315095824,5020.5731613308,False
cv,sentinel2,treatment_0003,P01-08,0.31622776601683794,5020.572781777937,False
cv,sentinel2,treatment_0003,P01-08,0.3981071705534973,5020.57230402779,False
cv,sentinel2,treatment_0003,P01-08,0.5011872336272725,5020.571702700545,False
cv,sentinel2,treatment_0003,P01-08,0.6309573444801936,5020.57094587178,False
cv,sentinel2,treatment_0003,P01-08,0.7943282347242822,5020.569993393607,False
cv,sentinel2,treatment_0003,P01-08,1.0,5020.568794790287,False
cv,sentinel2,treatment_0003,P01-08,1.2589254117941688,5020.567286623495,False
cv,sentinel2,treatment_0003,P01-08,1.584893192461114,5020.565389198403,False
cv,sentinel2,treatment_0003,P01-08,1.9952623149688788,5020.563002453299,False
cv,sentinel2,treatment_0003,P01-08,2.5118864315095824,5020.560000842582,False
cv,sentinel2,treatment_0003,P01-08,3.1622776601683795,5020.556226985996,False
cv,sentinel2,treatment_0003,P01-08,3.9810717055349776,5020.55148381771,False
cv,sentinel2,treatment_0003,P01-08,5.011872336272725,5020.5455249304305,False
cv,sentinel2,treatment_0003,P01-08,6.309573444801943,5020.5380427791515,False
cv,sentinel2,treatment_0003,P01-08,7.943282347242821,5020.528654398132,False
cv,sentinel2,treatment_0003,P01-08,10.0,5020.516884313912,False
cv,sentinel2,treatment_0003,P01-08,12.589254117941687,5020.502144440968,False
cv,sentinel2,treatment_0003,P01-08,15.848931924611142,5020.483710980879,False
cv,sentinel2,treatment_0003,P01-08,19.95262314968883,5020.460698800283,False
cv,sentinel2,treatment_0003,P01-08,25.11886431509582,5020.432034577873,False
cv,sentinel2,treatment_0003,P01-08,31.622776601683793,5020.396431403117,False
cv,sentinel2,treatment_0003,P01-08,39.81071705534978,5020.35236980712,False
cv,sentinel2,treatment_0003,P01-08,50.11872336272725,5020.298093892632,False
cv,sentinel2,treatment_0003,P01-08,63.09573444801943,5020.231636999083,False
cv,sentinel2,treatment_0003,P01-08,79.43282347242821,5020.150900143404,False
cv,sentinel2,treatment_0003,P01-08,100.0,5020.0538195578665,False
cv,sentinel2,treatment_0003,P01-08,125.89254117941688,5019.938678472703,False
cv,sentinel2,treatment_0003,P01-08,158.48931924611142,5019.804644336046,False
cv,sentinel2,treatment_0003,P01-08,199.5262314968883,5019.652646843748,False
cv,sentinel2,treatment_0003,P01-08,251.18864315095823,5019.486753743425,False
cv,sentinel2,treatment_0003,P01-08,316.22776601683796,5019.316246215727,False
cv,sentinel2,treatment_0003,P01-08,398.1071705534977,5019.158633623531,False
cv,sentinel2,treatment_0003,P01-08,501.18723362727246,5019.04385992961,False
cv,sentinel2,treatment_0003,P01-08,630.9573444801943,5019.0199128753475,True
cv,sentinel2,treatment_0003,P01-08,794.3282347242822,5019.159917431956,False
cv,sentinel2,treatment_0003,P01-08,1000.0,5019.570546274341,False
cv,sentinel2,treatment_0003,P01-08,1258.9254117941687,5020.401201799143,False
cv,sentinel2,treatment_0003,P01-08,1584.893192461114,5021.852940745059,False
cv,sentinel2,treatment_0003,P01-08,1995.262314968883,5024.1855756119185,False
cv,sentinel2,treatment_0003,P01-08,2511.886431509582,5027.7208354448285,False
cv,sentinel2,treatment_0003,P01-08,3162.2776601683795,5032.838879651431,False
cv,sentinel2,treatment_0003,P01-08,3981.0717055349774,5039.964789105344,False
cv,sentinel2,treatment_0003,P01-08,5011.872336272725,5049.541090363189,False
cv,sentinel2,treatment_0003,P01-08,6309.573444801943,5061.982709357233,False
cv,sentinel2,treatment_0003,P01-08,7943.282347242822,5077.613546389423,False
cv,sentinel2,treatment_0003,P01-08,10000.0,5096.590492577913,False
cv,sentinel2,treatment_0003,P01-09,0.0001,5628.662079175829,False
cv,sentinel2,treatment_0003,P01-09,0.00012589254117941674,5628.662079079155,False
cv,sentinel2,treatment_0003,P01-09,0.00015848931924611142,5628.662078957449,False
cv,sentinel2,treatment_0003,P01-09,0.00019952623149688788,5628.662078804233,False
cv,sentinel2,treatment_0003,P01-09,0.00025118864315095795,5628.662078611342,False
cv,sentinel2,treatment_0003,P01-09,0.00031622776601683794,5628.662078368508,False
cv,sentinel2,treatment_0003,P01-09,0.00039810717055349735,5628.6620780628,False
cv,sentinel2,treatment_0003,P01-09,0.0005011872336272725,5628.662077677935,False
cv,sentinel2,treatment_0003,P01-09,0.000630957344480193,5628.662077193418,False
cv,sentinel2,treatment_0003,P01-09,0.0007943282347242813,5628.662076583449,False
cv,sentinel2,treatment_0003,P01-09,0.001,5628.662075815544,False
cv,sentinel2,treatment_0003,P01-09,0.0012589254117941675,5628.662074848808,False
cv,sentinel2,treatment_0003,P01-09,0.001584893192461114,5628.662073631763,False
cv,sentinel2,treatment_0003,P01-09,0.001995262314968879,5628.662072099593,False
cv,sentinel2,treatment_0003,P01-09,0.002511886431509582,5628.6620701707125,False
cv,sentinel2,treatment_0003,P01-09,0.0031622776601683794,5628.6620677424,False
cv,sentinel2,treatment_0003,P01-09,0.003981071705534973,5628.662064685342,False
cv,sentinel2,treatment_0003,P01-09,0.005011872336272725,5628.662060836746,False
cv,sentinel2,treatment_0003,P01-09,0.00630957344480193,5628.662055991672,False
cv,sentinel2,treatment_0003,P01-09,0.00794328234724282,5628.662049892117,False
cv,sentinel2,treatment_0003,P01-09,0.01,5628.662042213282,False
cv,sentinel2,treatment_0003,P01-09,0.012589254117941675,5628.662032546281,False
cv,sentinel2,treatment_0003,P01-09,0.01584893192461114,5628.662020376373,False
cv,sentinel2,treatment_0003,P01-09,0.01995262314968881,5628.662005055567,False
cv,sentinel2,treatment_0003,P01-09,0.025118864315095822,5628.66198576813,False
cv,sentinel2,treatment_0003,P01-09,0.03162277660168379,5628.661961487186,False
cv,sentinel2,treatment_0003,P01-09,0.039810717055349734,5628.661930920086,False
cv,sentinel2,treatment_0003,P01-09,0.05011872336272725,5628.661892439643,False
cv,sentinel2,treatment_0003,P01-09,0.06309573444801936,5628.661843997633,False
cv,sentinel2,treatment_0003,P01-09,0.07943282347242822,5628.6617830159175,False
cv,sentinel2,treatment_0003,P01-09,0.1,5628.661706249497,False
cv,sentinel2,treatment_0003,P01-09,0.12589254117941676,5628.661609614242,False
cv,sentinel2,treatment_0003,P01-09,0.15848931924611143,5628.661487970253,False
cv,sentinel2,treatment_0003,P01-09,0.19952623149688808,5628.661334849493,False
cv,sentinel2,treatment_0003,P01-09,0.25118864315095824,5628.661142113497,False
cv,sentinel2,treatment_0003,P01-09,0.31622776601683794,5628.660899523364,False
cv,sentinel2,treatment_0003,P01-09,0.3981071705534973,5628.660594199893,False
cv,sentinel2,treatment_0003,P01-09,0.5011872336272725,5628.660209946273,False
cv,sentinel2,treatment_0003,P01-09,0.6309573444801936,5628.659726399074,False
cv,sentinel2,treatment_0003,P01-09,0.7943282347242822,5628.659117965287,False
cv,sentinel2,treatment_0003,P01-09,1.0,5628.658352493402,False
cv,sentinel2,treatment_0003,P01-09,1.2589254117941688,5628.657389615084,False
cv,sentinel2,treatment_0003,P01-09,1.584893192461114,5628.656178680742,False
cv,sentinel2,treatment_0003,P01-09,1.9952623149688788,5628.654656197418,False
cv,sentinel2,treatment_0003,P01-09,2.5118864315095824,5628.652742661597,False
cv,sentinel2,treatment_0003,P01-09,3.1622776601683795,5628.65033866428,False
cv,sentinel2,treatment_0003,P01-09,3.9810717055349776,5628.647320133619,False
cv,sentinel2,treatment_0003,P01-09,5.011872336272725,5628.643532576685,False
cv,sentinel2,treatment_0003,P01-09,6.309573444801943,5628.638784195271,False
cv,sentinel2,treatment_0003,P01-09,7.943282347242821,5628.632837795577,False
cv,sentinel2,treatment_0003,P01-09,10.0,5628.6254015124505,False
cv,sentinel2,treatment_0003,P01-09,12.589254117941687,5628.616118564876,False
cv,sentinel2,treatment_0003,P01-09,15.848931924611142,5628.604556613669,False
cv,sentinel2,treatment_0003,P01-09,19.95262314968883,5628.590197904795,False
cv,sentinel2,treatment_0003,P01-09,25.11886431509582,5628.572432408838,False
cv,sentinel2,treatment_0003,P01-09,31.622776601683793,5628.55055785103,False
cv,sentinel2,treatment_0003,P01-09,39.81071705534978,5628.52379323616,False
cv,sentinel2,treatment_0003,P01-09,50.11872336272725,5628.491316762287,False
cv,sentinel2,treatment_0003,P01-09,63.09573444801943,5628.452345700149,False
cv,sentinel2,treatment_0003,P01-09,79.43282347242821,5628.406286053344,False
cv,sentinel2,treatment_0003,P01-09,100.0,5628.352995206132,False
cv,sentinel2,treatment_0003,P01-09,125.89254117941688,5628.29322339034,False
cv,sentinel2,treatment_0003,P01-09,158.48931924611142,5628.229332135078,False
cv,sentinel2,treatment_0003,P01-09,199.5262314968883,5628.166432392403,False
cv,sentinel2,treatment_0003,P01-09,251.18864315095823,5628.114143313052,False
cv,sentinel2,treatment_0003,P01-09,316.22776601683796,5628.08924338772,True
cv,sentinel2,treatment_0003,P01-09,398.1071705534977,5628.119561425145,False
cv,sentinel2,treatment_0003,P01-09,501.18723362727246,5628.249517082897,False
cv,sentinel2,treatment_0003,P01-09,630.9573444801943,5628.547733822157,False
cv,sentinel2,treatment_0003,P01-09,794.3282347242822,5629.117053805726,False
cv,sentinel2,treatment_0003,P01-09,1000.0,5630.10700619537,False
cv,sentinel2,treatment_0003,P01-09,1258.9254117941687,5631.728231978596,False
cv,sentinel2,treatment_0003,P01-09,1584.893192461114,5634.267487847013,False
cv,sentinel2,treatment_0003,P01-09,1995.262314968883,5638.100646090449,False
cv,sentinel2,treatment_0003,P01-09,2511.886431509582,5643.699700899116,False
cv,sentinel2,treatment_0003,P01-09,3162.2776601683795,5651.628457658211,False
cv,sentinel2,treatment_0003,P01-09,3981.0717055349774,5662.520768279446,False
cv,sentinel2,treatment_0003,P01-09,5011.872336272725,5677.035545808443,False
cv,sentinel2,treatment_0003,P01-09,6309.573444801943,5695.785264311448,False
cv,sentinel2,treatment_0003,P01-09,7943.282347242822,5719.240232413004,False
cv,sentinel2,treatment_0003,P01-09,10000.0,5747.619967449017,False
cv,sentinel2,treatment_0004,P01-08,0.0001,8243.284472962181,False
cv,sentinel2,treatment_0004,P01-08,0.00012589254117941674,8243.284472527932,False
cv,sentinel2,treatment_0004,P01-08,0.00015848931924611142,8243.284471981247,False
cv,sentinel2,treatment_0004,P01-08,0.00019952623149688788,8243.284471293011,False
cv,sentinel2,treatment_0004,P01-08,0.00025118864315095795,8243.28447042657,False
cv,sentinel2,treatment_0004,P01-08,0.00031622776601683794,8243.284469335787,False
cv,sentinel2,treatment_0004,P01-08,0.00039810717055349735,8243.284467962572,False
cv,sentinel2,treatment_0004,P01-08,0.0005011872336272725,8243.284466233801,False
cv,sentinel2,treatment_0004,P01-08,0.000630957344480193,8243.284464057404,False
cv,sentinel2,treatment_0004,P01-08,0.0007943282347242813,8243.284461317482,False
cv,sentinel2,treatment_0004,P01-08,0.001,8243.284457868129,False
cv,sentinel2,treatment_0004,P01-08,0.0012589254117941675,8243.284453525648,False
cv,sentinel2,treatment_0004,P01-08,0.001584893192461114,8243.28444805879,False
cv,sentinel2,treatment_0004,P01-08,0.001995262314968879,8243.284441176427,False
cv,sentinel2,treatment_0004,P01-08,0.002511886431509582,8243.284432512051,False
cv,sentinel2,treatment_0004,P01-08,0.0031622776601683794,8243.284421604252,False
cv,sentinel2,treatment_0004,P01-08,0.003981071705534973,8243.284407872157,False
cv,sentinel2,treatment_0004,P01-08,0.005011872336272725,8243.284390584491,False
cv,sentinel2,treatment_0004,P01-08,0.00630957344480193,8243.28436882063,False
cv,sentinel2,treatment_0004,P01-08,0.00794328234724282,8243.284341421597,False
cv,sentinel2,treatment_0004,P01-08,0.01,8243.284306928317,False
cv,sentinel2,treatment_0004,P01-08,0.012589254117941675,8243.284263503949,False
cv,sentinel2,treatment_0004,P01-08,0.01584893192461114,8243.284208836067,False
cv,sentinel2,treatment_0004,P01-08,0.01995262314968881,8243.28414001353,False
cv,sentinel2,treatment_0004,P01-08,0.025118864315095822,8243.284053371483,False
cv,sentinel2,treatment_0004,P01-08,0.03162277660168379,8243.283944296232,False
cv,sentinel2,treatment_0004,P01-08,0.039810717055349734,8243.283806979618,False
cv,sentinel2,treatment_0004,P01-08,0.05011872336272725,8243.283634109812,False
cv,sentinel2,treatment_0004,P01-08,0.06309573444801936,8243.283416482107,False
cv,sentinel2,treatment_0004,P01-08,0.07943282347242822,8243.283142509003,False
cv,sentinel2,treatment_0004,P01-08,0.1,8243.282797603542,False
cv,sentinel2,treatment_0004,P01-08,0.12589254117941676,8243.282363403196,False
cv,sentinel2,treatment_0004,P01-08,0.15848931924611143,8243.281816793036,False
cv,sentinel2,treatment_0004,P01-08,0.19952623149688808,8243.28112867648,False
cv,sentinel2,treatment_0004,P01-08,0.25118864315095824,8243.280262428474,False
cv,sentinel2,treatment_0004,P01-08,0.31622776601683794,8243.279171949303,False
cv,sentinel2,treatment_0004,P01-08,0.3981071705534973,8243.277799216343,False
cv,sentinel2,treatment_0004,P01-08,0.5011872336272725,8243.276071204804,False
cv,sentinel2,treatment_0004,P01-08,0.6309573444801936,8243.273896015748,False
cv,sentinel2,treatment_0004,P01-08,0.7943282347242822,8243.271158008907,False
cv,sentinel2,treatment_0004,P01-08,1.0,8243.267711686765,False
cv,sentinel2,treatment_0004,P01-08,1.2589254117941688,8243.263374013424,False
cv,sentinel2,treatment_0004,P01-08,1.584893192461114,8243.257914773578,False
cv,sentinel2,treatment_0004,P01-08,1.9952623149688788,8243.251044481129,False
cv,sentinel2,treatment_0004,P01-08,2.5118864315095824,8243.242399229659,False
cv,sentinel2,treatment_0004,P01-08,3.1622776601683795,8243.231521735257,False
cv,sentinel2,treatment_0004,P01-08,3.9810717055349776,8243.21783765271,False
cv,sentinel2,treatment_0004,P01-08,5.011872336272725,8243.20062604675,False
cv,sentinel2,treatment_0004,P01-08,6.309573444801943,8243.178982671634,False
cv,sentinel2,treatment_0004,P01-08,7.943282347242821,8243.151774459584,False
cv,sentinel2,treatment_0004,P01-08,10.0,8243.11758335513,False
cv,sentinel2,treatment_0004,P01-08,12.589254117941687,8243.074637386137,False
cv,sentinel2,treatment_0004,P01-08,15.848931924611142,8243.020726684485,False
cv,sentinel2,treatment_0004,P01-08,19.95262314968883,8242.953102149917,False
cv,sentinel2,treatment_0004,P01-08,25.11886431509582,8242.868354739448,False
cv,sentinel2,treatment_0004,P01-08,31.622776601683793,8242.762274203602,False
cv,sentinel2,treatment_0004,P01-08,39.81071705534978,8242.62968786031,False
cv,sentinel2,treatment_0004,P01-08,50.11872336272725,8242.464283278063,False
cv,sentinel2,treatment_0004,P01-08,63.09573444801943,8242.258424391723,False
cv,sentinel2,treatment_0004,P01-08,79.43282347242821,8242.002979825935,False
cv,sentinel2,treatment_0004,P01-08,100.0,8241.687196724717,False
cv,sentinel2,treatment_0004,P01-08,125.89254117941688,8241.298675313372,False
cv,sentinel2,treatment_0004,P01-08,158.48931924611142,8240.823531190636,False
cv,sentinel2,treatment_0004,P01-08,199.5262314968883,8240.246876240933,False
cv,sentinel2,treatment_0004,P01-08,251.18864315095823,8239.55380613713,False
cv,sentinel2,treatment_0004,P01-08,316.22776601683796,8238.73115067284,False
cv,sentinel2,treatment_0004,P01-08,398.1071705534977,8237.770314743633,False
cv,sentinel2,treatment_0004,P01-08,501.18723362727246,8236.671595531514,False
cv,sentinel2,treatment_0004,P01-08,630.9573444801943,8235.450376113798,False
cv,sentinel2,treatment_0004,P01-08,794.3282347242822,8234.145526075132,False
cv,sentinel2,treatment_0004,P01-08,1000.0,8232.830137596413,False
cv,sentinel2,treatment_0004,P01-08,1258.9254117941687,8231.624345527174,False
cv,sentinel2,treatment_0004,P01-08,1584.893192461114,8230.709387479252,False
cv,sentinel2,treatment_0004,P01-08,1995.262314968883,8230.341228323552,True
cv,sentinel2,treatment_0004,P01-08,2511.886431509582,8230.860974843104,False
cv,sentinel2,treatment_0004,P01-08,3162.2776601683795,8232.697940848328,False
cv,sentinel2,treatment_0004,P01-08,3981.0717055349774,8236.359768125258,False
cv,sentinel2,treatment_0004,P01-08,5011.872336272725,8242.403118850403,False
cv,sentinel2,treatment_0004,P01-08,6309.573444801943,8251.379516552646,False
cv,sentinel2,treatment_0004,P01-08,7943.282347242822,8263.7557336962,False
cv,sentinel2,treatment_0004,P01-08,10000.0,8279.817553815266,False
cv,sentinel2,treatment_0004,P01-09,0.0001,9927.431720845381,False
cv,sentinel2,treatment_0004,P01-09,0.00012589254117941674,9927.431720297815,False
cv,sentinel2,treatment_0004,P01-09,0.00015848931924611142,9927.431719608472,False
cv,sentinel2,treatment_0004,P01-09,0.00019952623149688788,9927.431718740638,False
cv,sentinel2,treatment_0004,P01-09,0.00025118864315095795,9927.4317176481,False
cv,sentinel2,treatment_0004,P01-09,0.00031622776601683794,9927.431716272675,False
cv,sentinel2,treatment_0004,P01-09,0.00039810717055349735,9927.431714541117,False
