treatment_site_id,sensor,band,band_label,band_description,number_of_controls,treatment_before_mean,treatment_after_mean,treatment_change_mean,mean_control_before_mean,mean_control_after_mean,mean_control_change_mean,mean_adjusted_effect,median_control_before_mean,median_control_after_mean,median_control_change_mean,median_adjusted_effect,treatment_before_valid_fraction,treatment_after_valid_fraction,mean_control_before_valid_fraction,mean_control_after_valid_fraction
treatment_0008,sentinel1,emb_413,Embedding dimension 413,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0263123214244842,0.0393454432487487,0.0130331218242645,-0.0741623044013977,0.1479625254869461,0.2221248298883438,-0.2090917080640792,-0.0679983794689178,0.1303813606500625,0.1983797401189804,-0.1853466182947158,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_414,Embedding dimension 414,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0615416467189788,0.080042578279972,0.0185009315609931,0.0444723442196846,-0.0189871601760387,-0.063459500670433,0.0819604322314262,0.0256080161780118,-0.0759744793176651,-0.1015824973583221,0.1200834289193153,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_415,Embedding dimension 415,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1884988248348236,-0.5640580654144287,-0.3755592405796051,-0.2849060297012329,-0.3074655532836914,-0.0225595235824584,-0.3529997169971466,-0.3032988607883453,-0.2963762283325195,0.0069226324558258,-0.3824818730354309,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_416,Embedding dimension 416,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0077652484178543,0.1821825802326202,0.1744173318147659,0.039217721670866,0.0935746282339096,0.0543569065630435,0.1200604289770126,0.1575591266155243,0.1147153675556182,-0.042843759059906,0.2172610908746719,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_417,Embedding dimension 417,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.1709101349115371,0.2342083901166916,0.0632982552051544,0.1577363461256027,0.1248051673173904,-0.0329311788082122,0.0962294340133667,0.1543889641761779,0.1587518751621246,0.0043629109859466,0.0589353442192077,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_418,Embedding dimension 418,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.53556227684021,-0.8225451707839966,-0.2869828939437866,-0.519884467124939,-0.6173741817474365,-0.0974897146224975,-0.189493179321289,-0.6390061378479004,-0.6448765397071838,-0.0058704018592834,-0.2811124920845032,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_419,Embedding dimension 419,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.2818552851676941,-0.39105886220932,-0.1092035770416259,-0.4701787829399109,-0.4127798080444336,0.0573989748954772,-0.1666025519371032,-0.4466437697410583,-0.3859685063362121,0.0606752634048461,-0.1698788404464721,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_420,Embedding dimension 420,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.3678353130817413,-0.2681161165237427,0.0997191965579986,-0.3681218326091766,-0.1495802551507949,0.2185415774583816,-0.118822380900383,-0.3239603340625763,-0.1678193360567093,0.156140998005867,-0.0564218014478683,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_421,Embedding dimension 421,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.1920027136802673,0.5450114011764526,0.3530086874961853,0.066060796380043,0.1758880913257599,0.1098272949457168,0.2431813925504684,0.0653221905231475,0.1769656538963318,0.1116434633731842,0.2413652241230011,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_422,Embedding dimension 422,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.8315795660018921,-0.685404896736145,0.146174669265747,-0.5959896445274353,-0.3830839693546295,0.2129056751728058,-0.0667310059070587,-0.6254680156707764,-0.3288868367671966,0.2965811789035797,-0.1504065096378326,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_423,Embedding dimension 423,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,1.1807191371917725,1.0099537372589111,-0.1707653999328613,1.135863184928894,0.9845172762870787,-0.1513459086418151,-0.0194194912910461,1.1371891498565674,1.0555683374404907,-0.0816208124160766,-0.0891445875167846,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_424,Embedding dimension 424,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.3094449937343597,0.6698211431503296,0.3603761494159698,0.2074379026889801,0.3526377975940704,0.1451998949050903,0.2151762545108795,0.2300147861242294,0.3175672888755798,0.0875525027513504,0.2728236317634582,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_425,Embedding dimension 425,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.1685919165611267,0.4925207495689392,0.3239288330078125,0.2326545268297195,0.4763769507408142,0.2437224239110946,0.0802064090967178,0.2522909045219421,0.4300513863563537,0.1777604818344116,0.1461683511734008,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_426,Embedding dimension 426,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.9046850204467772,0.7468883991241455,-0.1577966213226318,0.7118234038352966,0.588512122631073,-0.1233112812042236,-0.0344853401184082,0.7127965688705444,0.5878604650497437,-0.1249361038208007,-0.032860517501831,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_427,Embedding dimension 427,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.2555399537086487,-0.0635032132267952,0.192036747932434,-0.2747623026371002,0.0174371916800737,0.2921994924545288,-0.1001627445220947,-0.3298973441123962,0.0856794491410255,0.4155767858028412,-0.2235400378704071,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_428,Embedding dimension 428,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.1043468043208122,0.0997066348791122,-0.0046401694416999,0.0334989391267299,0.1167874932289123,0.083288550376892,-0.087928719818592,0.0255300309509038,0.1367614120244979,0.1112313792109489,-0.1158715486526489,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_429,Embedding dimension 429,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.6982754468917847,-0.4282211661338806,0.270054280757904,-0.7624340057373047,-0.4245922565460205,0.3378417491912842,-0.0677874684333801,-0.7453559637069702,-0.4538609683513641,0.2914949953556061,-0.021440714597702,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_430,Embedding dimension 430,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.3416986465454101,-0.4303410649299621,-0.088642418384552,-0.3463947176933288,-0.1701136231422424,0.1762810945510864,-0.2649235129356384,-0.3468752205371856,-0.2180092632770538,0.1288659572601318,-0.2175083756446838,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_431,Embedding dimension 431,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.3956573903560638,0.4024482369422912,0.0067908465862274,0.3518169522285461,0.2727500796318054,-0.0790668725967407,0.0858577191829681,0.396420806646347,0.2989287674427032,-0.0974920392036438,0.1042828857898712,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_432,Embedding dimension 432,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.2758591771125793,0.2972557544708252,0.0213965773582458,0.2043542861938476,0.204320952296257,-3.333389759063721e-05,0.0214299112558364,0.1867463886737823,0.1260930597782135,-0.0606533288955688,0.0820499062538147,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_433,Embedding dimension 433,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.1287414282560348,-0.1063894480466842,-0.2351308763027191,0.1723277270793914,-0.1010787263512611,-0.273406445980072,0.0382755696773529,0.1573590189218521,-0.0955079942941665,-0.2528670132160187,0.0177361369132995,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_434,Embedding dimension 434,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0146359056234359,0.3863956034183502,0.3717597126960754,-0.0401749238371849,-0.0163247790187597,0.0238501448184251,0.3479095697402954,-0.0208742227405309,-0.0177530571818351,0.0031211655586957,0.3686385452747345,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_435,Embedding dimension 435,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-1.0737868547439575,-0.497199535369873,0.5765873193740845,-0.7902591824531555,-0.5128414034843445,0.277417778968811,0.2991695404052734,-0.7977819442749023,-0.5124924778938293,0.285289466381073,0.2912978529930115,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_436,Embedding dimension 436,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.182166039943695,-0.3397359251976013,-0.1575698852539062,-0.121150828897953,-0.2319244891405105,-0.1107736602425575,-0.0467962250113487,-0.1783240437507629,-0.2615441977977752,-0.0832201540470123,-0.0743497312068939,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_437,Embedding dimension 437,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.2545612752437591,-0.0869100615382194,-0.3414713442325592,0.3930774927139282,0.0524937324225902,-0.3405837714672088,-0.0008875727653503,0.3336800634860992,0.0582432262599468,-0.2754368484020233,-0.0660344958305358,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_438,Embedding dimension 438,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.623599648475647,-0.832477331161499,-0.208877682685852,-0.6534910202026367,-0.607585072517395,0.0459059476852417,-0.2547836303710937,-0.6220799088478088,-0.5519943237304688,0.07008558511734,-0.2789632678031921,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_439,Embedding dimension 439,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1119900420308113,-0.1711749136447906,-0.0591848716139793,-0.2476407587528228,-0.1893726736307144,0.0582680851221084,-0.1174529567360878,-0.2968824505805969,-0.1583315283060073,0.1385509222745895,-0.1977357864379882,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_440,Embedding dimension 440,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.2429076433181762,-0.5622689723968506,-0.3193613290786743,-0.2319875210523605,-0.4156954884529114,-0.1837079674005508,-0.1356533616781234,-0.2780508697032928,-0.478450745344162,-0.2003998756408691,-0.1189614534378051,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_441,Embedding dimension 441,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.4286305606365204,0.5669940710067749,0.1383635103702545,0.5069736838340759,0.3513962030410766,-0.1555774807929992,0.2939409911632538,0.4722868800163269,0.3248499035835266,-0.1474369764328003,0.2858004868030548,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_442,Embedding dimension 442,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1377712190151214,-0.1667943596839904,-0.029023140668869,0.0043409303762018,-0.0638236626982688,-0.0681645944714546,0.0391414538025856,-0.0527915991842746,-0.0434085018932819,0.0093830972909927,-0.0384062379598617,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_443,Embedding dimension 443,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0929186642169952,0.0690447315573692,-0.023873932659626,0.0096732918173074,0.0170901138335466,0.0074168220162391,-0.0312907546758651,0.0074144564568996,0.0157077070325613,0.0082932505756616,-0.0321671813726425,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_444,Embedding dimension 444,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1766179651021957,0.135733425617218,0.3123514056205749,-0.0090138521045446,0.0983796119689941,0.1073934659361839,0.2049579322338104,0.0376499556005001,0.1312245726585388,0.0935746133327484,0.2187767922878265,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_445,Embedding dimension 445,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.3428970277309418,0.2501678466796875,-0.0927291810512542,0.1989108920097351,0.1284083873033523,-0.0705025047063827,-0.0222266763448715,0.1235217154026031,0.0881928354501724,-0.0353288799524307,-0.0574003010988235,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_446,Embedding dimension 446,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.0706496685743331,-0.0492400899529457,0.0214095786213874,0.0449617393314838,-0.0793080776929855,-0.124269813299179,0.1456793844699859,0.066866248846054,-0.0707244426012039,-0.137590691447258,0.159000277519226,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_447,Embedding dimension 447,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.3304352760314941,-0.2322738617658615,0.0981614142656326,-0.3325927853584289,-0.1578977406024933,0.1746950447559356,-0.076533630490303,-0.3361073732376098,-0.163802370429039,0.1723050028085708,-0.0741435885429382,1.0,1.0,1.0,1.0
treatment_0008,sentinel1,emb_448,Embedding dimension 448,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1730203926563263,0.165700763463974,0.3387211561203003,-0.165720909833908,0.053122378885746,0.2188432812690735,0.1198778748512268,-0.1831265687942505,0.0621127970516681,0.2452393621206283,0.0934817939996719,1.0,1.0,1.0,1.0
